WID,Trial,TrialBase,ContainmentType,ContainmentLevel,TrialNum,GoalReachable,MotionDirection,Response,RT,TrialOrder,WasBad
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.253,1,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.187,2,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,stopper_2_a,stopper_2,stopper,a,2,False,None,False,0.233,3,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,complex_4_b,complex_4,complex,b,4,True,Fwd,False,0.484,4,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,complex_1_b,complex_1,complex,b,1,False,Fwd,False,0.414,5,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,size_4_c,size_4,size,c,4,False,Rev,False,0.14,6,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,porous_1_a,porous_1,porous,a,1,True,Fwd,True,0.402,7,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.245,8,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,size_6_c,size_6,size,c,6,False,Fwd,True,0.145,9,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,porous_4_a,porous_4,porous,a,4,False,Rev,False,0.135,10,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,size_2_c,size_2,size,c,2,False,Rev,False,0.145,11,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.255,12,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.385,13,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.168,14,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,complex_6_b,complex_6,complex,b,6,True,Rev,False,0.216,15,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.854,16,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,porous_5_a,porous_5,porous,a,5,True,Rev,True,0.273,17,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,complex_5_b,complex_5,complex,b,5,True,Rev,True,0.362,18,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,size_5_c,size_5,size,c,5,True,Fwd,True,0.268,19,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.255,20,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,complex_3_b,complex_3,complex,b,3,True,None,True,1.104,21,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,size_1_c,size_1,size,c,1,True,None,True,0.104,22,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,size_3_c,size_3,size,c,3,True,None,True,0.299,23,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,porous_2_a,porous_2,porous,a,2,True,None,True,1.009,0,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,porous_5_a,porous_5,porous,a,5,True,Fwd,True,0.302,1,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,complex_1_b,complex_1,complex,b,1,False,None,False,0.328,2,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,size_1_c,size_1,size,c,1,True,Rev,True,0.11,3,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,complex_3_b,complex_3,complex,b,3,True,Rev,False,0.198,4,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,size_2_c,size_2,size,c,2,False,Fwd,False,0.071,5,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,complex_6_b,complex_6,complex,b,6,True,Fwd,False,0.411,6,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,porous_3_a,porous_3,porous,a,3,False,None,False,0.783,7,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,porous_4_a,porous_4,porous,a,4,False,Fwd,False,0.073,8,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,stopper_1_a,stopper_1,stopper,a,1,False,Rev,False,0.007,9,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,complex_5_b,complex_5,complex,b,5,True,Fwd,True,0.822,10,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,size_3_c,size_3,size,c,3,True,Rev,False,0.318,11,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,stopper_5_a,stopper_5,stopper,a,5,True,Rev,True,0.245,12,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,porous_1_a,porous_1,porous,a,1,True,None,True,0.151,13,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,stopper_4_a,stopper_4,stopper,a,4,True,Fwd,True,0.05,14,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,porous_6_a,porous_6,porous,a,6,False,Fwd,False,0.079,15,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,size_6_c,size_6,size,c,6,False,None,False,0.078,16,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,size_5_c,size_5,size,c,5,True,None,True,0.169,17,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,size_4_c,size_4,size,c,4,False,Fwd,False,0.176,18,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,complex_2_b,complex_2,complex,b,2,False,Rev,False,0.125,19,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,stopper_3_a,stopper_3,stopper,a,3,False,None,False,0.094,20,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,stopper_6_a,stopper_6,stopper,a,6,False,Rev,False,0.1,21,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,complex_4_b,complex_4,complex,b,4,True,None,True,0.501,22,False
A3OE4LKJ2ORFZS:3EWIJTFFVPRTL1JSI6QYIPLUW6U0EF,stopper_2_a,stopper_2,stopper,a,2,False,Rev,False,0.082,23,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.192,0,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,stopper_2_a,stopper_2,stopper,a,2,False,None,False,0.258,1,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.199,2,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,size_3_c,size_3,size,c,3,True,None,True,0.471,3,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.473,4,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,size_1_c,size_1,size,c,1,True,None,True,0.181,5,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,size_5_c,size_5,size,c,5,True,Fwd,True,0.39,6,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,size_6_c,size_6,size,c,6,False,Fwd,False,0.142,7,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,complex_2_b,complex_2,complex,b,2,False,None,False,0.5,8,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,size_4_c,size_4,size,c,4,False,Rev,False,0.059,9,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.37,10,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,complex_3_b,complex_3,complex,b,3,True,None,True,0.318,11,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,complex_4_b,complex_4,complex,b,4,True,Fwd,True,0.169,12,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.221,13,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,complex_5_b,complex_5,complex,b,5,True,Rev,True,0.267,14,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,complex_6_b,complex_6,complex,b,6,True,Rev,False,0.297,15,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,porous_1_a,porous_1,porous,a,1,True,Fwd,False,0.044,16,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,complex_1_b,complex_1,complex,b,1,False,Fwd,False,0.187,17,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.137,18,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,size_2_c,size_2,size,c,2,False,Rev,False,0.074,19,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,porous_4_a,porous_4,porous,a,4,False,Rev,False,0.096,20,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.187,21,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,porous_5_a,porous_5,porous,a,5,True,Rev,True,0.216,22,False
A3R1O5UC9QJGKY:3DR23U6WE6YU1AGJG8E820NZTH5TEY,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.043,23,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,porous_5_a,porous_5,porous,a,5,True,Rev,True,0.785,0,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.82,1,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.269,2,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,complex_5_b,complex_5,complex,b,5,True,Rev,True,0.13,3,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.112,4,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,size_2_c,size_2,size,c,2,False,Rev,False,0.241,5,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,size_3_c,size_3,size,c,3,True,None,True,0.537,6,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,porous_1_a,porous_1,porous,a,1,True,Fwd,True,0.13,7,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.015,8,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,complex_1_b,complex_1,complex,b,1,False,Fwd,True,0.191,9,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,size_1_c,size_1,size,c,1,True,None,True,0.246,10,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,stopper_2_a,stopper_2,stopper,a,2,False,None,True,0.162,11,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,porous_4_a,porous_4,porous,a,4,False,Rev,False,0.318,12,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.308,13,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,complex_4_b,complex_4,complex,b,4,True,Fwd,True,0.424,14,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.2,15,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,size_6_c,size_6,size,c,6,False,Fwd,False,0.108,16,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.224,17,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,complex_3_b,complex_3,complex,b,3,True,None,True,0.406,18,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,complex_6_b,complex_6,complex,b,6,True,Rev,True,0.691,19,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,size_4_c,size_4,size,c,4,False,Rev,False,0.231,20,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,complex_2_b,complex_2,complex,b,2,False,None,False,0.532,21,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.132,22,False
A3T61LJ1WNOL6Z:3WMINLGALCNAPGXWEHHWH7X4KGAAC4,size_5_c,size_5,size,c,5,True,Fwd,True,0.079,23,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,stopper_5_a,stopper_5,stopper,a,5,False,Rev,True,0.453,0,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,stopper_4_a,stopper_4,stopper,a,4,False,Fwd,True,0.36,1,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,complex_5_b,complex_5,complex,b,5,False,Fwd,False,0.496,2,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,porous_5_a,porous_5,porous,a,5,False,Fwd,False,0.502,3,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,size_6_c,size_6,size,c,6,True,Fwd,False,0.513,4,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,complex_1_b,complex_1,complex,b,1,True,Fwd,False,0.631,5,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,size_1_c,size_1,size,c,1,False,Rev,False,0.466,6,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,complex_3_b,complex_3,complex,b,3,False,Rev,False,0.48,7,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,stopper_1_a,stopper_1,stopper,a,1,True,None,True,0.694,8,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,porous_6_a,porous_6,porous,a,6,True,Rev,True,0.546,9,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,stopper_6_a,stopper_6,stopper,a,6,True,None,True,0.429,10,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,stopper_3_a,stopper_3,stopper,a,3,True,Fwd,True,0.215,11,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,complex_4_b,complex_4,complex,b,4,False,None,False,0.359,12,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,size_3_c,size_3,size,c,3,False,Rev,True,0.616,13,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,complex_6_b,complex_6,complex,b,6,False,Fwd,False,0.657,14,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,complex_2_b,complex_2,complex,b,2,True,None,False,0.531,15,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,stopper_2_a,stopper_2,stopper,a,2,True,None,True,0.586,16,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,porous_1_a,porous_1,porous,a,1,False,None,False,0.242,17,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,porous_4_a,porous_4,porous,a,4,True,Rev,False,0.499,18,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,size_2_c,size_2,size,c,2,True,Rev,True,0.769,19,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,porous_3_a,porous_3,porous,a,3,True,Fwd,True,0.275,20,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,size_5_c,size_5,size,c,5,False,None,False,0.274,21,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,size_4_c,size_4,size,c,4,True,Rev,True,0.768,22,False
A40LU73SS18IW:3LOZAJ85YEX9NBDNSYK4P2ZG9BEX2W,porous_2_a,porous_2,porous,a,2,False,None,False,0.227,23,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,size_6_c,size_6,size,c,6,True,None,True,1.251,0,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,complex_5_b,complex_5,complex,b,5,False,None,False,0.712,1,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,porous_1_a,porous_1,porous,a,1,False,Rev,True,0.239,2,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,complex_3_b,complex_3,complex,b,3,False,Fwd,False,0.498,3,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,size_4_c,size_4,size,c,4,True,Fwd,True,0.282,4,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,stopper_1_a,stopper_1,stopper,a,1,True,Rev,True,0.17,5,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,porous_5_a,porous_5,porous,a,5,False,None,False,0.22,6,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,size_3_c,size_3,size,c,3,False,Fwd,False,0.244,7,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,porous_2_a,porous_2,porous,a,2,False,Rev,False,0.125,8,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,complex_1_b,complex_1,complex,b,1,True,None,True,0.872,9,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,complex_2_b,complex_2,complex,b,2,True,Rev,False,0.209,10,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,porous_4_a,porous_4,porous,a,4,True,Fwd,True,0.156,11,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,stopper_4_a,stopper_4,stopper,a,4,False,None,False,0.178,12,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,stopper_5_a,stopper_5,stopper,a,5,False,Fwd,False,0.09,13,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,size_1_c,size_1,size,c,1,False,Fwd,False,0.236,14,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,size_2_c,size_2,size,c,2,True,Fwd,False,0.048,15,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,stopper_3_a,stopper_3,stopper,a,3,True,None,True,0.142,16,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,porous_6_a,porous_6,porous,a,6,True,Fwd,False,0.034,17,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,complex_6_b,complex_6,complex,b,6,False,None,True,0.438,18,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,complex_4_b,complex_4,complex,b,4,False,Rev,False,0.266,19,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,stopper_2_a,stopper_2,stopper,a,2,True,Rev,True,0.089,20,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,size_5_c,size_5,size,c,5,False,Rev,False,0.099,21,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,porous_3_a,porous_3,porous,a,3,True,None,True,0.811,22,False
A81J8KZ80P13V:384PI804XTLUVKOAJ1A376P9XXI0SV,stopper_6_a,stopper_6,stopper,a,6,True,Rev,True,0.06,23,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,stopper_1_a,stopper_1,stopper,a,1,True,Fwd,True,1.112,0,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,porous_3_a,porous_3,porous,a,3,True,Rev,False,0.519,1,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,stopper_6_a,stopper_6,stopper,a,6,True,Fwd,True,0.146,2,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,porous_4_a,porous_4,porous,a,4,True,None,True,0.562,3,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,size_1_c,size_1,size,c,1,False,None,False,0.55,4,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,porous_6_a,porous_6,porous,a,6,True,None,True,0.519,5,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,size_2_c,size_2,size,c,2,True,None,False,0.614,6,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,porous_5_a,porous_5,porous,a,5,False,Rev,True,0.165,7,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,complex_6_b,complex_6,complex,b,6,False,Rev,False,1.05,8,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,complex_3_b,complex_3,complex,b,3,False,None,False,0.758,9,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,stopper_5_a,stopper_5,stopper,a,5,False,None,True,0.398,10,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,stopper_2_a,stopper_2,stopper,a,2,True,Fwd,False,0.187,11,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,stopper_4_a,stopper_4,stopper,a,4,False,Rev,False,0.675,12,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,complex_4_b,complex_4,complex,b,4,False,Fwd,False,0.536,13,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,stopper_3_a,stopper_3,stopper,a,3,True,Rev,True,0.459,14,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,size_4_c,size_4,size,c,4,True,None,True,0.713,15,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,porous_2_a,porous_2,porous,a,2,False,Fwd,False,0.436,16,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,size_3_c,size_3,size,c,3,False,None,False,0.29,17,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,complex_5_b,complex_5,complex,b,5,False,Rev,False,0.51,18,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,complex_1_b,complex_1,complex,b,1,True,Rev,True,0.677,19,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,size_6_c,size_6,size,c,6,True,Rev,False,0.989,20,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,porous_1_a,porous_1,porous,a,1,False,Fwd,False,0.656,21,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,complex_2_b,complex_2,complex,b,2,True,Fwd,True,1.126,22,False
AAWX7QFQUNM6D:3Y5140Z9DY08PNPYVAVFI5KUW7DPIK,size_5_c,size_5,size,c,5,False,Fwd,False,0.576,23,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,porous_2_a,porous_2,porous,a,2,True,Rev,False,0.496,0,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,complex_6_b,complex_6,complex,b,6,True,None,True,2.231,1,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,size_2_c,size_2,size,c,2,False,None,False,2.046,2,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,complex_4_b,complex_4,complex,b,4,True,Rev,False,0.151,3,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.861,4,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.969,5,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,False,1.719,6,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,size_1_c,size_1,size,c,1,True,Fwd,False,1.081,7,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,complex_2_b,complex_2,complex,b,2,False,Fwd,False,1.236,8,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,size_3_c,size_3,size,c,3,True,Fwd,False,0.995,9,False
ABL3H3O3BI8ZD:37QW5D2ZRH6CD9TDE5NI0LVRGVF8SB,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,False,0.871,10,False
